671598341705351168,Brother_Kohben,Sat on a megabus with some common screbs... 4 for this,2015-12-01 02:54:57,,0,0,,
671589032988712960,WhatsUpFaha,Have just realised it'll cost me more on oyster to get home from Victoria than it did to get from Norwich to London #megabus #megabusallday,2015-12-01 02:17:57,"Norwich, England",0,0,,#megabus #megabusallday
671585425476096002,jdizzle_323,Who here's ever been on a Megabus,2015-12-01 02:03:37,,0,0,,
671572250953404416,d_man2trill,"Megabus wifi super weak, weaker than spongebob benchptessing two buckets",2015-12-01 01:11:16,,0,1,,
671569411220873216,KPoulz17,I think my megabus driver has had it up to here with his job. #sassy #WhoCaresImBackInCHICITY,2015-12-01 00:59:59,,0,5,,#sassy #WhoCaresImBackInCHICITY
671566169564954624,sabrinajohnsto,@mtrench @MattWebbMT @JoshRamsay were coming for you megabus style #HeyYouGuysTour #montreal pic.twitter.com/mlrMzGMYCY,2015-12-01 00:47:06,,0,1,@mtrench @MattWebbMT @JoshRamsay,#HeyYouGuysTour #montreal
671557355683766273,CharMeLoDi,"Like a light?! Like a light, no it aint michael knight but this megabus extendo it got her lookin twice",2015-12-01 00:12:05,,0,0,,
671556601900216320,SwaggyAHG,"Sure, @megabus was awful (that's right... I @'d you), but I got to laugh and spend the day laughing and chilling with @c_the_smith #GuyLove",2015-12-01 00:09:05,"Tennessee, USA",1,3,@megabus @ @c_the_smith,#GuyLove
671550368824692736,AGthatsme69,I would rather listen to Jason Garrett press conferences for 24 hours straight than take the @megabus from Dallas to ATX,2015-11-30 23:44:19,,0,0,@megabus,
671540120663658496,ahfinebreeze,Swear this is the dumbest & funniest Megabus ride I've been on,2015-11-30 23:03:36,,0,0,,
671537601741004800,efortmanteau,@shirAdrenaline this is the tenet of livetweeting the Megabus (and similar tales),2015-11-30 22:53:35,,0,4,@shirAdrenaline,
671536441852166144,KimMerville,Megabus is leaving now for NYC. Hopefully this will be a good trip-Fingers crossed.,2015-11-30 22:48:58,,0,3,,
671534925133271040,ahfinebreeze,"Yooooo this DC jawn has been on the phone for an hour, loud as hell on megabus .",2015-11-30 22:42:57,,0,0,,
671531368795344896,Nigerian__InMe,"So as I told you guys yesterday, I hopped in the megabus to San Antonio and got hurt by w Yoruba boy. This part only gets better...",2015-11-30 22:28:49,"McKinney, TX",0,0,,
671530976993001473,Fyresale,i almost got hit by a megabus,2015-11-30 22:27:16,,0,0,,
671529474610081792,llamamesinll_,Nada mas angustiante que montarse a un megabus lleno de hinchas del pereira,2015-11-30 22:21:17,,0,1,,
671526072735965185,nyynyyyy,When your megabus driver is riding with the DOOR OPEN,2015-11-30 22:07:46,,0,0,,
671525688948695040,leylabalimtas,"I'm taking a megabus to go to Chapel Hill for the Maryland game tomorrow. I'm very excited. Stay posted, Twitter",2015-11-30 22:06:15,,0,13,,
671522994322296833,Salamanca1O,los hinchas del Bereira no llenan ni un Megabus (?),2015-11-30 21:55:32,,0,0,,
671520265055137792,xoUnbrokened,"@demetriapleasee I took MegaBus twice, once an for 5hr trip another for 3 1/2hrs and to be honest I LOVE THEM. The bus is super comfy, they",2015-11-30 21:44:42,"Miami, FL",0,0,@demetriapleasee,
671520009789706240,Tayjay451,And this is why I hate the megabus https:// twitter.com/kare11/status/ 671465266040184836 ,2015-11-30 21:43:41,,0,5,,
671519197105692673,DUKELIEBERS1,El megabus el bus de la mega Jajajajajaja que bien @andresduke @dani3palaciosdj @andresduke #callelajetalaguna,2015-11-30 21:40:27,,0,1,@andresduke @dani3palaciosdj @andresduke,#callelajetalaguna
671518872877572096,daniiellekatee,has anyone traveled from NY to DC by megabus pls let me know,2015-11-30 21:39:10,,0,0,,
671512083016601600,frenchie1108,"I'm at Megabus Stop - White Marsh Park & Ride in White Marsh, MD https://www. swarmapp.com/c/k0aRbu8hcnm",2015-11-30 21:12:11,,0,0,,
671499173842305025,ultraconformist,"Megabus ""reserved seats"" just makes me lol so hard",2015-11-30 20:20:53,,0,0,,
671498122330292224,daylightful,@JJROCKETS since Megabus times are particular. I did that for Genesis and only MB time was 6am. I arrived at Chicago at midnight and slept,2015-11-30 20:16:42,,0,0,@JJROCKETS,
671497045790822401,JackVonGrimm,Megabus suck ass,2015-11-30 20:12:26,,0,1,,
671496674385240064,megabus,@JAwesome23 We do plan on opening the calendar dates soon. Please keep checking on the megabus website for any openings.,2015-11-30 20:10:57,,0,0,@JAwesome23,
671496299095703552,kmilomedinac,Montar en Megabus y sentirme el mas provinciano pensando en los linea Fresh de mi ciudad :V !!!!,2015-11-30 20:09:28,,0,0,,
671494551257878528,ahfinebreeze,"So I'm sitting on this Megabus next to my best friend @_MURDAinc & I'm just like ""Yooo, you ain't shit"" lmfao #IASPresidentLikeShit",2015-11-30 20:02:31,,1,0,@_MURDAinc,#IASPresidentLikeShit
671487592701890560,expressia_es,"Megabus lanza su primera campaa publicitaria viral: El operador de autocares, Megabus , ofrece via... http:// bit.ly/1PohH8n #Publicidad",2015-11-30 19:34:52,,0,0,,#Publicidad
671486102956584960,17menzies17,@What_Liam_Said worth the megabus from Glasgow ..... see you again on the 17th Dec in Glasgow #cantwait,2015-11-30 19:28:57,"Newcastle Upon Tyne, England",0,0,@What_Liam_Said,#cantwait
671484940979216385,megabus,@madsiesaccount All prices are already discounted. We do not have any additional promotions at the moment.,2015-11-30 19:24:20,,0,0,@madsiesaccount,
671484865506877440,PLaYBoYKeNxX,@HoneyGuwop somewhat like New York!!! It's 12 hours on the bus to Chicago... But I bet the megabus is more comfortable,2015-11-30 19:24:02,"Brooklyn, NY",0,0,@HoneyGuwop,
671484466091712512,megabus,"@madsiesaccount Unfortunately, we do not have any promotional discounts at the moment.",2015-11-30 19:22:26,,0,0,@madsiesaccount,
671483581223575557,_aldo93,@Danny93J @_melissabrown The megabus at 4am sounds SUPERB compared to seeing Lindt Lindors being violated son,2015-11-30 19:18:55,,0,1,@Danny93J @_melissabrown,
671483407344525312,TIANA_HYDE,"So I'm assuming this man doesn't have headphone & he's blasting reggae music on the megabus ! LMFAO , why he so ignorant !",2015-11-30 19:18:14,,0,0,,
671483282408763392,HoneyGuwop,The Megabus driver has his mic on on accident and guess wtf he listenin to? FEELIN MYSELF! yasssss you better stan bitch!!!,2015-11-30 19:17:44,,2,3,,
671480659202977792,247_newz,Passengers stranded for hours on Megabus - http:// bit.ly/1PpiwOh,2015-11-30 19:07:19,,0,0,,
671479291432050688,madsiesaccount,i'm taking the megabus to tampa on Saturday. oh god,2015-11-30 19:01:53,,0,0,,
